A,F,ERN,Y30-49,GE10,OC4,NAC,BG	8.04 
A,F,ERN,Y30-49,GE10,OC4,NAC,CH	37.28 
A,F,ERN,Y30-49,GE10,OC4,NAC,CY	9.35 
A,F,ERN,Y30-49,GE10,OC4,NAC,CZ	193.94 
A,F,ERN,Y30-49,GE10,OC4,NAC,DE	19.98 
A,F,ERN,Y30-49,GE10,OC4,NAC,DK	226.28 
A,F,ERN,Y30-49,GE10,OC4,NAC,EA19	15.83 
A,F,ERN,Y30-49,GE10,OC4,NAC,EA20	16.38 
A,F,ERN,Y30-49,GE10,OC4,NAC,EE	9.48 
A,F,ERN,Y30-49,GE10,OC4,NAC,EL	8.69 
A,F,ERN,Y30-49,GE10,OC4,NAC,ES	10.8 
A,F,ERN,Y30-49,GE10,OC4,NAC,EU27_2020	75.93 
A,F,ERN,Y30-49,GE10,OC4,NAC,FI	17.97 
A,F,ERN,Y30-49,GE10,OC4,NAC,FR	15.01 
A,F,ERN,Y30-49,GE10,OC4,NAC,HR	59.86 
A,F,ERN,Y30-49,GE10,OC4,NAC,HU	2575.28 
A,F,ERN,Y30-49,GE10,OC4,NAC,IE	20.5 
A,F,ERN,Y30-49,GE10,OC4,NAC,IS	3601.55 
A,F,ERN,Y30-49,GE10,OC4,NAC,IT	13.16 
A,F,ERN,Y30-49,GE10,OC4,NAC,LT	9.27 
A,F,ERN,Y30-49,GE10,OC4,NAC,LU	26.62 
A,F,ERN,Y30-49,GE10,OC4,NAC,LV	7.7 
A,F,ERN,Y30-49,GE10,OC4,NAC,MT	11.02 
A,F,ERN,Y30-49,GE10,OC4,NAC,NL	18.69 
A,F,ERN,Y30-49,GE10,OC4,NAC,NO	274.77 
A,F,ERN,Y30-49,GE10,OC4,NAC,PL	30.21 
A,F,ERN,Y30-49,GE10,OC4,NAC,PT	6.92 
A,F,ERN,Y30-49,GE10,OC4,NAC,RO	27.75 
A,F,ERN,Y30-49,GE10,OC4,NAC,RS	595.24 
A,F,ERN,Y30-49,GE10,OC4,NAC,SE	192.92 
A,F,ERN,Y30-49,GE10,OC4,NAC,SI	10.73 
A,F,ERN,Y30-49,GE10,OC4,NAC,SK	7.65 
A,F,ERN,Y30-49,GE10,OC4,PPS,AL	6.5 
A,F,ERN,Y30-49,GE10,OC4,PPS,AT	16.27 
A,F,ERN,Y30-49,GE10,OC4,PPS,BA	9.63 
A,F,ERN,Y30-49,GE10,OC4,PPS,BE	19.05 
A,F,ERN,Y30-49,GE10,OC4,PPS,BG	6.82 
A,F,ERN,Y30-49,GE10,OC4,PPS,CH	23.58 
A,F,ERN,Y30-49,GE10,OC4,PPS,CY	10.26 
A,F,ERN,Y30-49,GE10,OC4,PPS,CZ	9.79 
A,F,ERN,Y30-49,GE10,OC4,PPS,DE	17.86 
A,F,ERN,Y30-49,GE10,OC4,PPS,DK	22.82 
A,F,ERN,Y30-49,GE10,OC4,PPS,EA19	14.9 
A,F,ERN,Y30-49,GE10,OC4,PPS,EA20	14.85 
A,F,ERN,Y30-49,GE10,OC4,PPS,EE	10.57 
A,F,ERN,Y30-49,GE10,OC4,PPS,EL	10.6 
A,F,ERN,Y30-49,GE10,OC4,PPS,ES	11.59 
A,F,ERN,Y30-49,GE10,OC4,PPS,EU27_2020	14.81 
A,F,ERN,Y30-49,GE10,OC4,PPS,FI	14.49 
A,F,ERN,Y30-49,GE10,OC4,PPS,FR	13.82 
A,F,ERN,Y30-49,GE10,OC4,PPS,HR	10.95 
A,F,ERN,Y30-49,GE10,OC4,PPS,HU	10.18 
A,F,ERN,Y30-49,GE10,OC4,PPS,IE	17.25 
A,F,ERN,Y30-49,GE10,OC4,PPS,IS	16.16 
A,F,ERN,Y30-49,GE10,OC4,PPS,IT	13.71 
A,F,ERN,Y30-49,GE10,OC4,PPS,LT	12.33 
A,F,ERN,Y30-49,GE10,OC4,PPS,LU	20.38 
A,F,ERN,Y30-49,GE10,OC4,PPS,LV	9.62 
A,F,ERN,Y30-49,GE10,OC4,PPS,MT	12.36 
A,F,ERN,Y30-49,GE10,OC4,PPS,NL	15.97 
A,F,ERN,Y30-49,GE10,OC4,PPS,NO	19.17 
A,F,ERN,Y30-49,GE10,OC4,PPS,PL	10.49 
A,F,ERN,Y30-49,GE10,OC4,PPS,PT	8.21 
A,F,ERN,Y30-49,GE10,OC4,PPS,RO	10.06 
A,F,ERN,Y30-49,GE10,OC4,PPS,RS	8.69 
A,F,ERN,Y30-49,GE10,OC4,PPS,SE	14.32 
A,F,ERN,Y30-49,GE10,OC4,PPS,SI	12.65 
A,F,ERN,Y30-49,GE10,OC4,PPS,SK	9.64 
A,F,ERN,Y30-49,GE10,OC5,EUR,AL	2.16 
A,F,ERN,Y30-49,GE10,OC5,EUR,AT	14.3 
A,F,ERN,Y30-49,GE10,OC5,EUR,BA	3.98 
A,F,ERN,Y30-49,GE10,OC5,EUR,BE	17.5 
A,F,ERN,Y30-49,GE10,OC5,EUR,BG	3.39 
A,F,ERN,Y30-49,GE10,OC5,EUR,CH	30.18 
A,F,ERN,Y30-49,GE10,OC5,EUR,CY	7.41 
A,F,ERN,Y30-49,GE10,OC5,EUR,CZ	6.82 
A,F,ERN,Y30-49,GE10,OC5,EUR,DE	16.41 
A,F,ERN,Y30-49,GE10,OC5,EUR,DK	26.72 
A,F,ERN,Y30-49,GE10,OC5,EUR,EA19	13.42 
A,F,ERN,Y30-49,GE10,OC5,EUR,EA20	13.31 
A,F,ERN,Y30-49,GE10,OC5,EUR,EE	6.71 
A,F,ERN,Y30-49,GE10,OC5,EUR,EL	6.97 
A,F,ERN,Y30-49,GE10,OC5,EUR,ES	9.12 
A,F,ERN,Y30-49,GE10,OC5,EUR,EU27_2020	12.57 
A,F,ERN,Y30-49,GE10,OC5,EUR,FI	16.2 
A,F,ERN,Y30-49,GE10,OC5,EUR,FR	15.33 
A,F,ERN,Y30-49,GE10,OC5,EUR,HR	5.96 
A,F,ERN,Y30-49,GE10,OC5,EUR,HU	4.94 
A,F,ERN,Y30-49,GE10,OC5,EUR,IE	16.13 
A,F,ERN,Y30-49,GE10,OC5,EUR,IS	21.97 
A,F,ERN,Y30-49,GE10,OC5,EUR,IT	11.05 
A,F,ERN,Y30-49,GE10,OC5,EUR,LT	7 
A,F,ERN,Y30-49,GE10,OC5,EUR,LU	19.9 
A,F,ERN,Y30-49,GE10,OC5,EUR,LV	5.53 
A,F,ERN,Y30-49,GE10,OC5,EUR,MT	9.28 
A,F,ERN,Y30-49,GE10,OC5,EUR,NL	17.29 
A,F,ERN,Y30-49,GE10,OC5,EUR,NO	25 
A,F,ERN,Y30-49,GE10,OC5,EUR,PL	5.19 
A,F,ERN,Y30-49,GE10,OC5,EUR,PT	5.73 
A,F,ERN,Y30-49,GE10,OC5,EUR,RO	4.54 
A,F,ERN,Y30-49,GE10,OC5,EUR,RS	3.58 
A,F,ERN,Y30-49,GE10,OC5,EUR,SE	17.06 
A,F,ERN,Y30-49,GE10,OC5,EUR,SI	9.1 
A,F,ERN,Y30-49,GE10,OC5,EUR,SK	6.57 
A,F,ERN,Y30-49,GE10,OC5,NAC,AL	257.61 
A,F,ERN,Y30-49,GE10,OC5,NAC,AT	14.3 
A,F,ERN,Y30-49,GE10,OC5,NAC,BA	7.77 
A,F,ERN,Y30-49,GE10,OC5,NAC,BE	17.5 
A,F,ERN,Y30-49,GE10,OC5,NAC,BG	6.64 
A,F,ERN,Y30-49,GE10,OC5,NAC,CH	30.32 
A,F,ERN,Y30-49,GE10,OC5,NAC,CY	7.41 
A,F,ERN,Y30-49,GE10,OC5,NAC,CZ	167.56 
A,F,ERN,Y30-49,GE10,OC5,NAC,DE	16.41 
A,F,ERN,Y30-49,GE10,OC5,NAC,DK	198.8 
A,F,ERN,Y30-49,GE10,OC5,NAC,EA19	13.42 
A,F,ERN,Y30-49,GE10,OC5,NAC,EA20	13.91 
A,F,ERN,Y30-49,GE10,OC5,NAC,EE	6.71 
A,F,ERN,Y30-49,GE10,OC5,NAC,EL	6.97 
A,F,ERN,Y30-49,GE10,OC5,NAC,ES	9.12 
A,F,ERN,Y30-49,GE10,OC5,NAC,EU27_2020	60.32 
A,F,ERN,Y30-49,GE10,OC5,NAC,FI	16.2 
A,F,ERN,Y30-49,GE10,OC5,NAC,FR	15.33 
A,F,ERN,Y30-49,GE10,OC5,NAC,HR	44.88 
A,F,ERN,Y30-49,GE10,OC5,NAC,HU	1932.19 
A,F,ERN,Y30-49,GE10,OC5,NAC,IE	16.13 
A,F,ERN,Y30-49,GE10,OC5,NAC,IS	3124.46 
A,F,ERN,Y30-49,GE10,OC5,NAC,IT	11.05 
A,F,ERN,Y30-49,GE10,OC5,NAC,LT	7 
A,F,ERN,Y30-49,GE10,OC5,NAC,LU	19.9 
A,F,ERN,Y30-49,GE10,OC5,NAC,LV	5.53 
A,F,ERN,Y30-49,GE10,OC5,NAC,MT	9.28 
A,F,ERN,Y30-49,GE10,OC5,NAC,NL	17.29 
A,F,ERN,Y30-49,GE10,OC5,NAC,NO	252.56 
A,F,ERN,Y30-49,GE10,OC5,NAC,PL	24.31 
A,F,ERN,Y30-49,GE10,OC5,NAC,PT	5.73 
A,F,ERN,Y30-49,GE10,OC5,NAC,RO	22.41 
A,F,ERN,Y30-49,GE10,OC5,NAC,RS	420.22 
A,F,ERN,Y30-49,GE10,OC5,NAC,SE	181.36 
A,F,ERN,Y30-49,GE10,OC5,NAC,SI	9.1 
A,F,ERN,Y30-49,GE10,OC5,NAC,SK	6.57 
A,F,ERN,Y30-49,GE10,OC5,PPS,AL	4.05 
A,F,ERN,Y30-49,GE10,OC5,PPS,AT	12.74 
A,F,ERN,Y30-49,GE10,OC5,PPS,BA	7.18 
A,F,ERN,Y30-49,GE10,OC5,PPS,BE	15.64 
A,F,ERN,Y30-49,GE10,OC5,PPS,BG	5.63 
A,F,ERN,Y30-49,GE10,OC5,PPS,CH	19.18 
A,F,ERN,Y30-49,GE10,OC5,PPS,CY	8.13 
A,F,ERN,Y30-49,GE10,OC5,PPS,CZ	8.46 
A,F,ERN,Y30-49,GE10,OC5,PPS,DE	14.67 
A,F,ERN,Y30-49,GE10,OC5,PPS,DK	20.05 
A,F,ERN,Y30-49,GE10,OC5,PPS,EA19	12.64 
A,F,ERN,Y30-49,GE10,OC5,PPS,EA20	12.57 
A,F,ERN,Y30-49,GE10,OC5,PPS,EE	7.47 
A,F,ERN,Y30-49,GE10,OC5,PPS,EL	8.5 
A,F,ERN,Y30-49,GE10,OC5,PPS,ES	9.78 
A,F,ERN,Y30-49,GE10,OC5,PPS,EU27_2020	12.57 
A,F,ERN,Y30-49,GE10,OC5,PPS,FI	13.07 
A,F,ERN,Y30-49,GE10,OC5,PPS,FR	14.11 
A,F,ERN,Y30-49,GE10,OC5,PPS,HR	8.21 
A,F,ERN,Y30-49,GE10,OC5,PPS,HU	7.64 
A,F,ERN,Y30-49,GE10,OC5,PPS,IE	13.57 
A,F,ERN,Y30-49,GE10,OC5,PPS,IS	14.02 
A,F,ERN,Y30-49,GE10,OC5,PPS,IT	11.51 
A,F,ERN,Y30-49,GE10,OC5,PPS,LT	9.31 
A,F,ERN,Y30-49,GE10,OC5,PPS,LU	15.24 
A,F,ERN,Y30-49,GE10,OC5,PPS,LV	6.91 
A,F,ERN,Y30-49,GE10,OC5,PPS,MT	10.4 
A,F,ERN,Y30-49,GE10,OC5,PPS,NL	14.78 
A,F,ERN,Y30-49,GE10,OC5,PPS,NO	17.62 
A,F,ERN,Y30-49,GE10,OC5,PPS,PL	8.44 
A,F,ERN,Y30-49,GE10,OC5,PPS,PT	6.8 
A,F,ERN,Y30-49,GE10,OC5,PPS,RO	8.13 
A,F,ERN,Y30-49,GE10,OC5,PPS,RS	6.14 
A,F,ERN,Y30-49,GE10,OC5,PPS,SE	13.46 
A,F,ERN,Y30-49,GE10,OC5,PPS,SI	10.72 
A,F,ERN,Y30-49,GE10,OC5,PPS,SK	8.29 
A,F,ERN,Y30-49,GE10,OC6,EUR,AL	1.89 
A,F,ERN,Y30-49,GE10,OC6,EUR,BG	2.54 
A,F,ERN,Y30-49,GE10,OC6,EUR,CH	30.66 
A,F,ERN,Y30-49,GE10,OC6,EUR,CY	: @C
A,F,ERN,Y30-49,GE10,OC6,EUR,CZ	5.84 
A,F,ERN,Y30-49,GE10,OC6,EUR,DE	16.5 
A,F,ERN,Y30-49,GE10,OC6,EUR,DK	26.92 
A,F,ERN,Y30-49,GE10,OC6,EUR,EA19	17.28 
A,F,ERN,Y30-49,GE10,OC6,EUR,EA20	17.23 
A,F,ERN,Y30-49,GE10,OC6,EUR,EE	7.17 
A,F,ERN,Y30-49,GE10,OC6,EUR,EL	6.4 
A,F,ERN,Y30-49,GE10,OC6,EUR,ES	8.75 
A,F,ERN,Y30-49,GE10,OC6,EUR,EU27_2020	16.66 
A,F,ERN,Y30-49,GE10,OC6,EUR,FI	15.16 
A,F,ERN,Y30-49,GE10,OC6,EUR,FR	: @C
A,F,ERN,Y30-49,GE10,OC6,EUR,HR	5.57 
A,F,ERN,Y30-49,GE10,OC6,EUR,HU	3.5 
A,F,ERN,Y30-49,GE10,OC6,EUR,IE	19.01 
A,F,ERN,Y30-49,GE10,OC6,EUR,IT	10.5 
A,F,ERN,Y30-49,GE10,OC6,EUR,LT	: @C
A,F,ERN,Y30-49,GE10,OC6,EUR,LU	17.06 
A,F,ERN,Y30-49,GE10,OC6,EUR,LV	6.7 
A,F,ERN,Y30-49,GE10,OC6,EUR,MT	: @C
A,F,ERN,Y30-49,GE10,OC6,EUR,NL	14.87 
A,F,ERN,Y30-49,GE10,OC6,EUR,NO	24.22 
A,F,ERN,Y30-49,GE10,OC6,EUR,PL	5.08 
A,F,ERN,Y30-49,GE10,OC6,EUR,PT	6.3 
A,F,ERN,Y30-49,GE10,OC6,EUR,RO	5.39 
A,F,ERN,Y30-49,GE10,OC6,EUR,RS	4.69 
A,F,ERN,Y30-49,GE10,OC6,EUR,SE	15.42 
A,F,ERN,Y30-49,GE10,OC6,EUR,SI	8.15 
A,F,ERN,Y30-49,GE10,OC6,EUR,SK	5.69 
A,F,ERN,Y30-49,GE10,OC6,NAC,AL	224.63 
A,F,ERN,Y30-49,GE10,OC6,NAC,BG	4.97 
A,F,ERN,Y30-49,GE10,OC6,NAC,CH	30.8 
A,F,ERN,Y30-49,GE10,OC6,NAC,CY	: @C
A,F,ERN,Y30-49,GE10,OC6,NAC,CZ	143.35 
A,F,ERN,Y30-49,GE10,OC6,NAC,DE	16.5 
A,F,ERN,Y30-49,GE10,OC6,NAC,DK	200.24 
A,F,ERN,Y30-49,GE10,OC6,NAC,EA19	17.28 
A,F,ERN,Y30-49,GE10,OC6,NAC,EA20	17.39 
A,F,ERN,Y30-49,GE10,OC6,NAC,EE	7.17 
A,F,ERN,Y30-49,GE10,OC6,NAC,EL	6.4 
A,F,ERN,Y30-49,GE10,OC6,NAC,ES	8.75 
A,F,ERN,Y30-49,GE10,OC6,NAC,EU27_2020	39.88 
A,F,ERN,Y30-49,GE10,OC6,NAC,FI	15.16 
A,F,ERN,Y30-49,GE10,OC6,NAC,FR	: @C
A,F,ERN,Y30-49,GE10,OC6,NAC,HR	41.96 
A,F,ERN,Y30-49,GE10,OC6,NAC,HU	1371.12 
A,F,ERN,Y30-49,GE10,OC6,NAC,IE	19.01 
A,F,ERN,Y30-49,GE10,OC6,NAC,IT	10.5 
A,F,ERN,Y30-49,GE10,OC6,NAC,LT	: @C
A,F,ERN,Y30-49,GE10,OC6,NAC,LU	17.06 
A,F,ERN,Y30-49,GE10,OC6,NAC,LV	6.7 
A,F,ERN,Y30-49,GE10,OC6,NAC,MT	: @C
A,F,ERN,Y30-49,GE10,OC6,NAC,NL	14.87 
A,F,ERN,Y30-49,GE10,OC6,NAC,NO	244.71 
A,F,ERN,Y30-49,GE10,OC6,NAC,PL	23.83 
A,F,ERN,Y30-49,GE10,OC6,NAC,PT	6.3 
A,F,ERN,Y30-49,GE10,OC6,NAC,RO	26.58 
A,F,ERN,Y30-49,GE10,OC6,NAC,RS	550.63 
A,F,ERN,Y30-49,GE10,OC6,NAC,SE	163.86 
A,F,ERN,Y30-49,GE10,OC6,NAC,SI	8.15 
A,F,ERN,Y30-49,GE10,OC6,NAC,SK	5.69 
A,F,ERN,Y30-49,GE10,OC6,PPS,AL	3.53 
A,F,ERN,Y30-49,GE10,OC6,PPS,BG	4.22 
A,F,ERN,Y30-49,GE10,OC6,PPS,CH	19.48 
A,F,ERN,Y30-49,GE10,OC6,PPS,CY	: @C
A,F,ERN,Y30-49,GE10,OC6,PPS,CZ	7.23 
A,F,ERN,Y30-49,GE10,OC6,PPS,DE	14.75 
A,F,ERN,Y30-49,GE10,OC6,PPS,DK	20.2 
A,F,ERN,Y30-49,GE10,OC6,PPS,EA19	14.84 
A,F,ERN,Y30-49,GE10,OC6,PPS,EA20	14.81 
A,F,ERN,Y30-49,GE10,OC6,PPS,EE	7.99 
A,F,ERN,Y30-49,GE10,OC6,PPS,EL	7.8 
A,F,ERN,Y30-49,GE10,OC6,PPS,ES	9.38 
A,F,ERN,Y30-49,GE10,OC6,PPS,EU27_2020	16.66 
A,F,ERN,Y30-49,GE10,OC6,PPS,FI	12.23 
A,F,ERN,Y30-49,GE10,OC6,PPS,FR	: @C
A,F,ERN,Y30-49,GE10,OC6,PPS,HR	7.68 
A,F,ERN,Y30-49,GE10,OC6,PPS,HU	5.42 
A,F,ERN,Y30-49,GE10,OC6,PPS,IE	15.99 
A,F,ERN,Y30-49,GE10,OC6,PPS,IT	10.94 
A,F,ERN,Y30-49,GE10,OC6,PPS,LT	: @C
A,F,ERN,Y30-49,GE10,OC6,PPS,LU	13.07 
A,F,ERN,Y30-49,GE10,OC6,PPS,LV	8.37 
A,F,ERN,Y30-49,GE10,OC6,PPS,MT	: @C
A,F,ERN,Y30-49,GE10,OC6,PPS,NL	12.71 
A,F,ERN,Y30-49,GE10,OC6,PPS,NO	17.07 
A,F,ERN,Y30-49,GE10,OC6,PPS,PL	8.27 
A,F,ERN,Y30-49,GE10,OC6,PPS,PT	7.47 
A,F,ERN,Y30-49,GE10,OC6,PPS,RO	9.64 
A,F,ERN,Y30-49,GE10,OC6,PPS,RS	8.05 
A,F,ERN,Y30-49,GE10,OC6,PPS,SE	12.16 
A,F,ERN,Y30-49,GE10,OC6,PPS,SI	9.6 
A,F,ERN,Y30-49,GE10,OC6,PPS,SK	7.17 
A,F,ERN,Y30-49,GE10,OC7,EUR,AL	1.97 
A,F,ERN,Y30-49,GE10,OC7,EUR,AT	16.04 
A,F,ERN,Y30-49,GE10,OC7,EUR,BA	3.32 
A,F,ERN,Y30-49,GE10,OC7,EUR,BE	17.88 
A,F,ERN,Y30-49,GE10,OC7,EUR,BG	3.59 
A,F,ERN,Y30-49,GE10,OC7,EUR,CH	32.28 
A,F,ERN,Y30-49,GE10,OC7,EUR,CY	7.63 
A,F,ERN,Y30-49,GE10,OC7,EUR,CZ	6.88 
A,F,ERN,Y30-49,GE10,OC7,EUR,DE	18.26 
A,F,ERN,Y30-49,GE10,OC7,EUR,DK	28.69 
A,F,ERN,Y30-49,GE10,OC7,EUR,EA19	12.88 
A,F,ERN,Y30-49,GE10,OC7,EUR,EA20	12.71 
A,F,ERN,Y30-49,GE10,OC7,EUR,EE	7.34 
A,F,ERN,Y30-49,GE10,OC7,EUR,EL	6.95 
A,F,ERN,Y30-49,GE10,OC7,EUR,ES	9.38 
A,F,ERN,Y30-49,GE10,OC7,EUR,EU27_2020	10.74 
A,F,ERN,Y30-49,GE10,OC7,EUR,FI	16.69 
A,F,ERN,Y30-49,GE10,OC7,EUR,FR	14.18 
A,F,ERN,Y30-49,GE10,OC7,EUR,HR	5.26 
A,F,ERN,Y30-49,GE10,OC7,EUR,HU	5.41 
A,F,ERN,Y30-49,GE10,OC7,EUR,IE	16.96 
A,F,ERN,Y30-49,GE10,OC7,EUR,IS	22.22 
A,F,ERN,Y30-49,GE10,OC7,EUR,IT	10.38 
A,F,ERN,Y30-49,GE10,OC7,EUR,LT	7.56 
A,F,ERN,Y30-49,GE10,OC7,EUR,LU	22.29 
A,F,ERN,Y30-49,GE10,OC7,EUR,LV	6.54 
A,F,ERN,Y30-49,GE10,OC7,EUR,MT	10.79 
A,F,ERN,Y30-49,GE10,OC7,EUR,NL	16.67 
A,F,ERN,Y30-49,GE10,OC7,EUR,NO	26.03 
A,F,ERN,Y30-49,GE10,OC7,EUR,PL	5.2 
A,F,ERN,Y30-49,GE10,OC7,EUR,PT	5.2 
A,F,ERN,Y30-49,GE10,OC7,EUR,RO	4.77 
A,F,ERN,Y30-49,GE10,OC7,EUR,RS	3.81 
A,F,ERN,Y30-49,GE10,OC7,EUR,SE	17.95 
A,F,ERN,Y30-49,GE10,OC7,EUR,SI	8.79 
A,F,ERN,Y30-49,GE10,OC7,EUR,SK	6.54 
A,F,ERN,Y30-49,GE10,OC7,NAC,AL	234.9 
A,F,ERN,Y30-49,GE10,OC7,NAC,AT	16.04 
A,F,ERN,Y30-49,GE10,OC7,NAC,BA	6.49 
A,F,ERN,Y30-49,GE10,OC7,NAC,BE	17.88 
A,F,ERN,Y30-49,GE10,OC7,NAC,BG	7.02 
A,F,ERN,Y30-49,GE10,OC7,NAC,CH	32.43 
A,F,ERN,Y30-49,GE10,OC7,NAC,CY	7.63 
A,F,ERN,Y30-49,GE10,OC7,NAC,CZ	168.89 
A,F,ERN,Y30-49,GE10,OC7,NAC,DE	18.26 
A,F,ERN,Y30-49,GE10,OC7,NAC,DK	213.46 
A,F,ERN,Y30-49,GE10,OC7,NAC,EA19	12.88 
A,F,ERN,Y30-49,GE10,OC7,NAC,EA20	13.45 
A,F,ERN,Y30-49,GE10,OC7,NAC,EE	7.34 
A,F,ERN,Y30-49,GE10,OC7,NAC,EL	6.95 
A,F,ERN,Y30-49,GE10,OC7,NAC,ES	9.38 
A,F,ERN,Y30-49,GE10,OC7,NAC,EU27_2020	73.76 
A,F,ERN,Y30-49,GE10,OC7,NAC,FI	16.69 
A,F,ERN,Y30-49,GE10,OC7,NAC,FR	14.18 
A,F,ERN,Y30-49,GE10,OC7,NAC,HR	39.66 
A,F,ERN,Y30-49,GE10,OC7,NAC,HU	2115.16 
A,F,ERN,Y30-49,GE10,OC7,NAC,IE	16.96 
A,F,ERN,Y30-49,GE10,OC7,NAC,IS	3160.57 
A,F,ERN,Y30-49,GE10,OC7,NAC,IT	10.38 
A,F,ERN,Y30-49,GE10,OC7,NAC,LT	7.56 
A,F,ERN,Y30-49,GE10,OC7,NAC,LU	22.29 
A,F,ERN,Y30-49,GE10,OC7,NAC,LV	6.54 
A,F,ERN,Y30-49,GE10,OC7,NAC,MT	10.79 
A,F,ERN,Y30-49,GE10,OC7,NAC,NL	16.67 
A,F,ERN,Y30-49,GE10,OC7,NAC,NO	262.95 
A,F,ERN,Y30-49,GE10,OC7,NAC,PL	24.35 
A,F,ERN,Y30-49,GE10,OC7,NAC,PT	5.2 
A,F,ERN,Y30-49,GE10,OC7,NAC,RO	23.51 
A,F,ERN,Y30-49,GE10,OC7,NAC,RS	447.55 
A,F,ERN,Y30-49,GE10,OC7,NAC,SE	190.81 
A,F,ERN,Y30-49,GE10,OC7,NAC,SI	8.79 
A,F,ERN,Y30-49,GE10,OC7,NAC,SK	6.54 
A,F,ERN,Y30-49,GE10,OC7,PPS,AL	3.69 
A,F,ERN,Y30-49,GE10,OC7,PPS,AT	14.28 
A,F,ERN,Y30-49,GE10,OC7,PPS,BA	6 
A,F,ERN,Y30-49,GE10,OC7,PPS,BE	15.98 
A,F,ERN,Y30-49,GE10,OC7,PPS,BG	5.95 
A,F,ERN,Y30-49,GE10,OC7,PPS,CH	20.51 
A,F,ERN,Y30-49,GE10,OC7,PPS,CY	8.36 
A,F,ERN,Y30-49,GE10,OC7,PPS,CZ	8.52 
A,F,ERN,Y30-49,GE10,OC7,PPS,DE	16.32 
A,F,ERN,Y30-49,GE10,OC7,PPS,DK	21.53 
A,F,ERN,Y30-49,GE10,OC7,PPS,EA19	12.33 
A,F,ERN,Y30-49,GE10,OC7,PPS,EA20	12.22 
A,F,ERN,Y30-49,GE10,OC7,PPS,EE	8.18 
A,F,ERN,Y30-49,GE10,OC7,PPS,EL	8.47 
A,F,ERN,Y30-49,GE10,OC7,PPS,ES	10.06 
A,F,ERN,Y30-49,GE10,OC7,PPS,EU27_2020	10.74 
A,F,ERN,Y30-49,GE10,OC7,PPS,FI	13.46 
A,F,ERN,Y30-49,GE10,OC7,PPS,FR	13.06 
A,F,ERN,Y30-49,GE10,OC7,PPS,HR	7.25 
A,F,ERN,Y30-49,GE10,OC7,PPS,HU	8.36 
A,F,ERN,Y30-49,GE10,OC7,PPS,IE	14.27 
A,F,ERN,Y30-49,GE10,OC7,PPS,IS	14.18 
A,F,ERN,Y30-49,GE10,OC7,PPS,IT	10.81 
A,F,ERN,Y30-49,GE10,OC7,PPS,LT	10.05 
A,F,ERN,Y30-49,GE10,OC7,PPS,LU	17.07 
A,F,ERN,Y30-49,GE10,OC7,PPS,LV	8.17 
A,F,ERN,Y30-49,GE10,OC7,PPS,MT	12.1 
A,F,ERN,Y30-49,GE10,OC7,PPS,NL	14.24 
A,F,ERN,Y30-49,GE10,OC7,PPS,NO	18.35 
A,F,ERN,Y30-49,GE10,OC7,PPS,PL	8.46 
A,F,ERN,Y30-49,GE10,OC7,PPS,PT	6.17 
A,F,ERN,Y30-49,GE10,OC7,PPS,RO	8.52 
A,F,ERN,Y30-49,GE10,OC7,PPS,RS	6.54 
A,F,ERN,Y30-49,GE10,OC7,PPS,SE	14.16 
A,F,ERN,Y30-49,GE10,OC7,PPS,SI	10.36 
A,F,ERN,Y30-49,GE10,OC7,PPS,SK	8.25 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,AL	2.01 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,AT	12.64 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,BA	3.61 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,BE	16.97 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,BG	3.28 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,CH	27.86 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,CY	6.53 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,CZ	6.42 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,DE	14.31 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,DK	25.73 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,EA19	11.94 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,EA20	11.86 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,EE	6.8 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,EL	6.79 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,ES	8.78 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,EU27_2020	10.46 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,FI	14.85 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,FR	13.07 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,HR	5.08 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,HU	4.43 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,IE	17.37 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,IS	20.84 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,IT	10.28 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,LT	6.86 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,LU	16.2 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,LV	5.47 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,MT	7.8 
A,F,ERN,Y30-49,GE10,OC7-9,EUR,NL	14.29 
