freq,size_emp,nace_r2,indic_is,unit,geo\TIME_PERIOD	2012 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2022 	2024 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,AT	: 	: 	: 	: u	16.24 	11.57 	5.21 	3.29 	5.69 	3.18 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,BA	: 	: 	: 	: 	: 	: @C	7.66 	1.37 	: u	: u
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,BE	: 	: 	: 	4.73 	: u	11.44 	12.95 	9.17 	1.20 	7.36 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,BG	: 	: 	: 	1.33 	1.96 	: u	: u	0.83 	1.97 	: u
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,CY	: 	: 	: 	5.03 	10.48 	10.57 	9.32 	11.60 	8.86 	10.05 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,CZ	: 	: 	: 	2.61 	6.26 	9.18 	11.48 	10.23 	10.37 	8.45 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,DE	: 	: 	: 	9.64 	12.36 	11.35 	13.00 	5.91 	8.29 	7.11 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,DK	: 	: 	: 	6.53 	6.46 	3.40 	3.77 	8.75 	3.51 	6.36 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,EA	: 	: 	: 	8.94 	9.73 	9.02 	10.56 	6.16 	7.63 	8.40 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,EE	: 	: 	: 	4.48 	6.04 	7.21 	5.12 	2.54 	4.70 	9.63 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,EL	: 	: 	: 	4.10 	4.49 	4.15 	3.88 	: u	5.43 	5.31 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,ES	: 	: 	: 	: u	: u	: u	: u	: u	: u	14.55 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,EU15	: 	: 	: 	8.87 	10.29 	9.01 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,EU27_2007	: 	: 	: 	7.42 	8.78 	7.86 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,EU27_2020	: 	: 	: 	7.52 	8.25 	7.78 	8.84 	5.96 	7.06 	7.70 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,EU28	: 	: 	: 	7.43 	8.74 	7.87 	9.02 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,FI	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,FR	: 	: 	: 	8.34 	6.56 	7.92 	11.68 	4.18 	2.75 b	4.22 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,HR	: 	: 	: 	8.95 	5.62 	8.87 	7.78 	6.55 	7.16 	7.72 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,HU	: 	: 	: 	4.33 	3.59 	5.58 	2.84 	7.87 	2.90 	2.25 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,IE	: 	: 	: 	13.55 	9.74 	11.19 	21.92 	14.15 	11.23 	7.87 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,IT	: 	: 	: 	7.20 	6.05 	9.05 	9.49 b	9.06 	11.61 	10.35 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,LT	: 	: 	: 	4.40 	3.35 	3.86 	5.18 	7.82 	3.44 	3.99 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,LU	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,LV	: 	: 	: 	6.07 	1.64 	6.05 	10.53 	4.23 	4.08 	1.47 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,ME	: 	: 	: 	: u	: u	: u	: u	: u	9.74 	22.26 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,MK	: 	: 	: 	6.32 	: 	: 	: 	9.82 	0 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,MT	: 	: 	: 	0 	16.18 	12.72 	7.12 	8.74 	4.39 	8.98 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,NL	: 	: 	: 	6.08 	7.60 	1.57 	: 	1.15 	4.57 	9.08 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,NO	: 	: 	: 	19.38 	18.79 	21.64 	20.21 	8.23 	16.62 	15.20 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,PL	: 	: 	: 	3.06 	4.21 	4.00 	2.37 	4.79 	5.89 	7.12 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,PT	: 	: 	: 	5.35 	11.49 	8.60 	7.82 	7.45 	16.83 	18.13 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,RO	: 	: 	: 	1.64 	0.68 	0.49 	0.57 	1.61 	1.94 	2.31 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,RS	: 	: 	: 	: 	31.83 	13.61 	8.15 	4.11 	4.89 	1.37 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,SE	: 	: 	: 	9.29 	5.41 	2.86 	11.49 b	15.21 	10.13 	8.71 b
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,SI	: 	: 	: 	9.20 	8.75 	7.23 	24.18 	: @C	9.32 	8.20 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,SK	: 	: 	: 	3.97 	12.79 	6.03 	5.62 	6.05 	4.28 	3.97 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,TR	: 	: 	: 	: 	: 	7.60 	3.62 	3.17 	2.67 	3.52 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT,UK	: 	: 	: 	5.73 	18.31 	9.54 	12.24 	3.23 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,AT	: 	: 	: 	: u	16.56 	11.57 	5.21 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,BA	: 	: 	: 	: 	: 	: @C	7.96 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,BE	: 	: 	: 	4.73 	: u	11.44 	12.95 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,BG	: 	: 	: 	1.43 	2.01 	: u	: u	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,CY	: 	: 	: 	5.14 	11.32 	10.94 	9.55 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,CZ	: 	: 	: 	2.66 	6.43 	9.46 	11.62 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,DE	: 	: 	: 	9.98 	13.16 	11.79 	13.30 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,DK	: 	: 	: 	6.53 	6.46 	3.40 	3.77 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,EA	: 	: 	: 	9.15 	9.97 	9.26 	10.78 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,EE	: 	: 	: 	4.65 	6.19 	7.21 	5.12 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,EL	: 	: 	: 	4.29 	4.80 	4.59 	4.41 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,ES	: 	: 	: 	: u	: u	: u	: u	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,EU15	: 	: 	: 	9.11 	10.56 	9.27 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,EU27_2007	: 	: 	: 	7.69 	9.04 	8.14 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,EU27_2020	: 	: 	: 	7.80 	8.49 	8.06 	9.09 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,EU28	: 	: 	: 	7.72 	9.01 	8.15 	9.27 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,FI	: 	: 	: 	: u	: u	: u	: u	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,FR	: 	: 	: 	8.47 	6.56 	8.10 	11.76 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,HR	: 	: 	: 	10.99 	6.04 	9.76 	7.80 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,HU	: 	: 	: 	4.65 	3.99 	6.08 	2.98 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,IE	: 	: 	: 	13.55 	9.74 	11.35 	22.30 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,IT	: 	: 	: 	7.44 	6.12 	9.25 	9.62 b	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,LT	: 	: 	: 	4.40 	3.35 	3.86 	5.18 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,LU	: 	: 	: 	: u	: u	: u	: u	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,LV	: 	: 	: 	6.13 	1.64 	6.05 	10.64 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,ME	: 	: 	: 	: u	: u	: u	: u	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,MK	: 	: 	: 	6.63 	: 	: 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,MT	: 	: 	: 	0 	16.98 	13.40 	7.12 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,NL	: 	: 	: 	6.08 	7.60 	1.57 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,NO	: 	: 	: 	20.28 	18.97 	21.94 	20.21 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,PL	: 	: 	: 	3.22 	4.37 	4.21 	2.45 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,PT	: 	: 	: 	5.41 	11.67 	8.73 	7.89 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,RO	: 	: 	: 	1.93 	0.73 	0.55 	0.66 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,RS	: 	: 	: 	: 	31.83 	14.01 	8.15 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,SE	: 	: 	: 	9.29 	5.41 	2.86 	11.49 b	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,SI	: 	: 	: 	9.20 	8.75 	7.23 	24.18 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,SK	: 	: 	: 	4.00 	12.79 	6.12 	5.65 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,TR	: 	: 	: 	: 	: 	8.27 	3.99 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2X_ITT2,PC_ENT_CUSE,UK	: 	: 	: 	6.16 	19.20 	10.00 	12.53 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,AT	: 	: 	: 	12.97 	6.58 	10.31 	9.17 	8.20 	7.91 	10.84 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,BA	: 	: 	: 	: 	: 	6.04 	8.69 	9.32 	6.12 	6.84 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,BE	: 	: 	: 	18.89 	21.32 	: u	23.15 	15.84 	: u	26.00 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,BG	: 	: 	: 	3.43 	4.13 	3.13 	3.58 	1.67 	2.05 	3.22 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,CY	: 	: 	: 	7.59 	8.78 	6.70 	9.77 	8.51 	11.72 	11.28 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,CZ	: 	: 	: 	9.87 	9.34 	9.11 	13.10 	9.31 	9.01 	9.01 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,DE	: 	: 	: 	4.24 	6.35 	7.26 	6.43 	7.20 	8.34 	7.64 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,DK	: 	: 	: 	13.87 	12.98 	14.65 	17.45 	15.30 	23.92 	15.08 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,EA	: 	: 	: 	7.08 	7.18 	8.27 	7.68 	7.62 	8.08 	8.01 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,EE	: 	: 	: 	9.76 	8.60 	9.66 	7.81 	11.60 	11.75 	7.97 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,EL	: 	: 	: 	18.02 	7.08 	5.55 	5.22 	: u	8.02 	6.52 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,ES	: 	: 	: 	: u	: u	: u	: u	: u	: u	7.72 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,EU15	: 	: 	: 	7.58 	7.63 	8.57 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,EU27_2007	: 	: 	: 	7.04 	7.00 	7.79 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,EU27_2020	: 	: 	: 	6.68 	6.64 	7.56 	7.57 	7.33 	8.15 	8.50 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,EU28	: 	: 	: 	7.06 	6.99 	7.78 	7.79 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,FI	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,FR	: 	: 	: 	6.12 	5.98 	7.26 	6.51 	7.54 	6.95 b	3.85 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,HR	: 	: 	: 	8.78 	6.40 	7.58 	11.25 	6.20 	4.10 	4.61 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,HU	: 	: 	: 	7.42 	7.21 	6.65 	8.46 	6.75 	10.31 	8.06 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,IE	: 	: 	: 	17.70 	20.39 	23.80 	19.75 	11.69 	22.10 	28.13 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,IT	: 	: 	: 	4.63 	4.11 	6.29 	7.04 	4.92 	4.58 	7.30 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,LT	: 	: 	: 	7.69 	6.25 	8.18 	8.24 	8.53 	10.32 	8.98 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,LU	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,LV	: 	: 	: 	5.64 	4.86 	4.40 	7.30 	9.98 	10.92 	6.85 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,ME	: 	: 	: 	: u	: u	: u	: u	: u	0 	: @C
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,MK	: 	: 	: 	3.18 	: 	: 	: 	: @C	: u	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,MT	: 	: 	: 	12.42 	8.35 	9.10 	12.45 	10.40 	14.78 	14.71 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,NL	: 	: 	: 	13.82 	14.73 	16.32 	: 	11.96 	18.00 	18.83 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,NO	: 	: 	: 	7.25 	6.46 	9.59 	8.88 	11.88 	8.50 	9.73 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,PL	: 	: 	: 	5.28 	4.29 	5.39 	7.11 	8.05 	10.17 	14.86 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,PT	: 	: 	: 	6.13 	6.63 	10.09 	12.74 	13.27 	8.97 	9.57 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,RO	: 	: 	: 	1.48 	1.24 	1.40 	1.82 	1.46 	2.56 	6.31 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,RS	: 	: 	: 	: 	10.20 	10.09 	10.56 	7.64 	10.72 	14.55 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,SE	: 	: 	: 	7.46 	7.01 	5.95 	12.88 	11.06 	17.15 	9.88 b
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,SI	: 	: 	: 	7.98 	6.31 	13.33 	14.27 	19.97 	16.75 	11.56 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,SK	: 	: 	: 	8.56 	9.78 	5.30 	7.53 	6.25 	10.63 	5.33 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,TR	: 	: 	: 	: 	: 	4.08 	4.49 	5.24 	6.64 	5.86 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,UK	: 	: 	: 	14.42 	13.64 	11.95 	11.93 	17.28 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,AT	: 	: 	: 	12.97 	6.71 	10.31 	9.17 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,BA	: 	: 	: 	: 	: 	6.16 	9.02 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,BE	: 	: 	: 	18.89 	21.32 	: u	23.15 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,BG	: 	: 	: 	3.69 	4.24 	3.34 	3.86 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,CY	: 	: 	: 	7.75 	9.49 	6.93 	10.01 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,CZ	: 	: 	: 	10.04 	9.58 	9.38 	13.26 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,DE	: 	: 	: 	4.39 	6.77 	7.54 	6.58 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,DK	: 	: 	: 	13.87 	12.98 	14.65 	17.45 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EA	: 	: 	: 	7.25 	7.35 	8.49 	7.83 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EE	: 	: 	: 	10.14 	8.81 	9.66 	7.81 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EL	: 	: 	: 	18.84 	7.56 	6.14 	5.94 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,ES	: 	: 	: 	: u	: u	: u	: u	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EU15	: 	: 	: 	7.78 	7.83 	8.81 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EU27_2007	: 	: 	: 	7.30 	7.21 	8.06 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EU27_2020	: 	: 	: 	6.92 	6.84 	7.83 	7.78 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EU28	: 	: 	: 	7.33 	7.20 	8.06 	8.01 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,FI	: 	: 	: 	: u	: u	: u	: u	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,FR	: 	: 	: 	6.22 	5.98 	7.43 	6.55 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,HR	: 	: 	: 	10.78 	6.88 	8.34 	11.28 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,HU	: 	: 	: 	7.98 	8.02 	7.25 	8.87 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,IE	: 	: 	: 	17.70 	20.39 	24.15 	20.09 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,IT	: 	: 	: 	4.79 	4.16 	6.43 	7.13 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,LT	: 	: 	: 	7.69 	6.25 	8.18 	8.24 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,LU	: 	: 	: 	: u	: u	: u	: u	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,LV	: 	: 	: 	5.70 	4.86 	4.40 	7.38 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,ME	: 	: 	: 	: u	: u	: u	: u	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,MK	: 	: 	: 	3.34 	: 	: 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,MT	: 	: 	: 	12.69 	8.77 	9.60 	12.45 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,NL	: 	: 	: 	13.82 	14.73 	16.32 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,NO	: 	: 	: 	7.58 	6.52 	9.72 	8.88 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,PL	: 	: 	: 	5.57 	4.46 	5.68 	7.34 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,PT	: 	: 	: 	6.19 	6.73 	10.25 	12.86 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,RO	: 	: 	: 	1.74 	1.33 	1.56 	2.09 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,RS	: 	: 	: 	: 	10.20 	10.39 	10.56 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,SE	: 	: 	: 	7.46 	7.01 	5.95 	12.88 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,SI	: 	: 	: 	7.98 	6.31 	13.33 	14.27 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,SK	: 	: 	: 	8.62 	9.78 	5.38 	7.57 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,TR	: 	: 	: 	: 	: 	4.44 	4.95 	: 	: 	: 
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,UK	: 	: 	: 	15.49 	14.31 	12.52 	12.21 	: 	: 	: 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,AT	: u	: u	: u	11.35 	8.26 	7.32 	6.25 	7.63 	7.63 	11.97 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,BA	: 	: 	: 	: 	: 	5.50 	6.88 	7.01 	5.12 	5.44 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,BE	10.60 	12.89 	14.53 	16.14 	19.11 	17.75 	: u	14.55 	: u	17.83 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,BG	1.50 	4.05 	3.43 	2.85 	4.13 	2.85 	3.00 	1.23 	1.83 	2.11 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,CY	6.58 	0.64 	4.42 	5.35 	4.63 	4.09 	6.61 	7.02 	6.96 	7.35 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,CZ	7.29 	9.58 	7.82 	8.74 	9.01 	8.27 	10.71 	8.70 	8.73 	7.50 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,DE	5.56 	8.24 	5.50 	4.16 	6.64 	6.24 	5.82 	6.57 	7.00 	6.39 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,DK	13.95 	16.71 	12.18 	12.91 	11.77 	12.43 	15.99 	14.29 	20.87 	13.25 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EA	6.00 	6.48 	6.42 	5.94 	6.96 	6.88 	6.26 	6.74 	7.04 	6.62 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EE	6.36 	9.52 	7.24 	8.71 	7.09 	7.73 	6.39 	11.10 	10.26 	4.53 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EL	: u	5.09 	8.88 	14.28 	7.25 	6.32 	5.92 	: u	5.45 	6.84 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,ES	: u	: u	: u	: u	: u	: u	: u	: u	: u	6.37 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EU15	6.32 	7.21 	6.77 	6.25 	7.23 	7.05 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EU27_2007	5.64 	6.47 	6.20 	5.80 	6.54 	6.38 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EU27_2020	5.41 	5.98 	6.01 	5.59 	6.37 	6.23 	6.05 	6.22 	6.73 	7.10 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EU28	5.67 	6.48 	6.24 	5.79 	6.53 	6.38 	6.27 	: 	: 	: 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,GE10,C10-C12,E_ITSPT2,PC_ENT,FR	5.70 	5.83 	4.76 	4.91 	5.16 	6.11 	4.27 	6.10 	5.20 b	3.13 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,HR	8.95 	7.50 	11.45 	5.34 	5.73 	6.28 	9.16 	4.77 	3.28 	3.32 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,HU	4.31 	4.32 	4.23 	6.06 	5.62 	3.75 	4.36 	3.97 	6.33 	5.78 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,IE	18.23 	6.75 	11.81 	12.07 	13.19 	15.15 	14.55 	7.32 	21.29 	18.08 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,IS	3.80 	8.16 	: 	: 	: 	: 	: 	: 	: 	: 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,IT	3.16 	2.03 	2.96 	3.01 	3.36 	4.77 	5.55 	5.98 	5.93 	6.21 
A,GE10,C10-C12,E_ITSPT2,PC_ENT,LT	4.60 	7.54 	7.10 	5.71 	4.91 	6.36 	6.35 	6.40 	7.62 	7.73 
