freq,size_emp,nace_r2,indic_is,unit,geo,num_2020,flag_2020,num_2022,flag_2022,num_2024,flag_2024
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,IT,4.92,NaN,4.58,NaN,7.3,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,LT,8.53,NaN,10.32,NaN,8.98,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,LU,,u,,u,,u
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,LV,9.98,NaN,10.92,NaN,6.85,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,ME,,u,0.0,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,MK,,NaN,,u,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,MT,10.4,NaN,14.78,NaN,14.71,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,NL,11.96,NaN,18.0,NaN,18.83,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,NO,11.88,NaN,8.5,NaN,9.73,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,PL,8.05,NaN,10.17,NaN,14.86,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,PT,13.27,NaN,8.97,NaN,9.57,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,RO,1.46,NaN,2.56,NaN,6.31,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,RS,7.64,NaN,10.72,NaN,14.55,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,SE,11.06,NaN,17.15,NaN,9.88,b
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,SI,19.97,NaN,16.75,NaN,11.56,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,SK,6.25,NaN,10.63,NaN,5.33,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,TR,5.24,NaN,6.64,NaN,5.86,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT,UK,17.28,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,AT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,BA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,BE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,BG,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,CY,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,CZ,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,DE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,DK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,ES,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EU15,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EU27_2020,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,EU28,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,FI,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,FR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,HR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,HU,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,IE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,IT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,LT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,LU,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,LV,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,ME,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,MK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,MT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,NL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,NO,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,PL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,PT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,RO,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,RS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,SE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,SI,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,SK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,TR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSP2_ITT2,PC_ENT_CUSE,UK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,AT,7.63,NaN,7.63,NaN,11.97,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,BA,7.01,NaN,5.12,NaN,5.44,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,BE,14.55,NaN,,u,17.83,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,BG,1.23,NaN,1.83,NaN,2.11,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,CY,7.02,NaN,6.96,NaN,7.35,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,CZ,8.7,NaN,8.73,NaN,7.5,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,DE,6.57,NaN,7.0,NaN,6.39,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,DK,14.29,NaN,20.87,NaN,13.25,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EA,6.74,NaN,7.04,NaN,6.62,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EE,11.1,NaN,10.26,NaN,4.53,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EL,,u,5.45,NaN,6.84,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,ES,,u,,u,6.37,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EU15,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EU27_2020,6.22,NaN,6.73,NaN,7.1,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,EU28,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,FI,,u,,u,,u
A,GE10,C10-C12,E_ITSPT2,PC_ENT,FR,6.1,NaN,5.2,b,3.13,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,HR,4.77,NaN,3.28,NaN,3.32,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,HU,3.97,NaN,6.33,NaN,5.78,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,IE,7.32,NaN,21.29,NaN,18.08,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,IS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,IT,5.98,NaN,5.93,NaN,6.21,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,LT,6.4,NaN,7.62,NaN,7.73,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,LU,,u,,u,,u
A,GE10,C10-C12,E_ITSPT2,PC_ENT,LV,6.48,NaN,9.58,NaN,6.16,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,ME,,u,0.0,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,MK,,NaN,,u,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,MT,8.88,NaN,12.9,NaN,12.92,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,NL,10.81,NaN,15.81,NaN,17.3,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,NO,12.48,NaN,7.08,NaN,8.07,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,PL,5.12,NaN,5.82,NaN,13.48,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,PT,7.77,NaN,7.03,NaN,8.14,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,RO,1.38,NaN,1.46,NaN,5.75,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,RS,5.87,NaN,7.17,NaN,14.55,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,SE,6.88,NaN,13.39,NaN,5.46,b
A,GE10,C10-C12,E_ITSPT2,PC_ENT,SI,15.62,NaN,13.43,NaN,6.87,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,SK,5.63,NaN,9.33,NaN,4.16,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,TR,4.76,NaN,5.36,NaN,4.92,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT,UK,14.08,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,AT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,BA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,BE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,BG,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,CY,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,CZ,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,DE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,DK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,EA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,EE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,EL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,ES,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,EU15,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,EU27_2020,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,EU28,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,FI,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,FR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,HR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,HU,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,IE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,IS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,IT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,LT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,LU,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,LV,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,ME,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,MK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,MT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,NL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,NO,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,PL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,PT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,RO,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,RS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,SE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,SI,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,SK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,TR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITSPT2,PC_ENT_CUSE,UK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,AT,11.48,NaN,13.69,NaN,15.02,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,BA,10.69,NaN,9.61,NaN,10.08,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,BE,25.01,NaN,,u,33.35,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,BG,2.5,NaN,4.02,NaN,3.82,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,CY,20.1,NaN,20.58,NaN,21.34,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,CZ,19.54,NaN,19.38,NaN,17.46,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,DE,13.1,NaN,16.63,NaN,14.75,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,DK,24.05,NaN,27.43,NaN,21.45,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,EA,14.1,NaN,15.85,NaN,16.47,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,EE,14.14,NaN,16.45,NaN,17.6,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,EL,,u,13.46,NaN,12.42,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,ES,,u,,u,22.28,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,EU15,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,EU27_2020,13.54,NaN,15.31,NaN,16.25,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,EU28,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,FI,,u,,u,,u
A,GE10,C10-C12,E_ITT2,PC_ENT,FR,11.72,NaN,9.7,b,8.07,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,HR,12.75,NaN,11.25,NaN,12.33,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,HU,14.62,NaN,13.21,NaN,10.31,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,IE,25.84,NaN,33.33,NaN,35.99,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,IS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,IT,15.05,NaN,16.96,NaN,17.65,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,LT,16.35,NaN,13.76,NaN,13.47,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,LU,,u,,u,,u
A,GE10,C10-C12,E_ITT2,PC_ENT,LV,14.21,NaN,15.0,NaN,8.32,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,ME,,u,9.74,NaN,23.42,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,MK,,u,,u,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,MT,19.14,NaN,19.17,NaN,23.69,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,NL,18.61,NaN,22.57,NaN,27.91,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,NO,20.29,NaN,25.13,NaN,24.93,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,PL,12.83,NaN,16.06,NaN,21.98,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,PT,20.72,NaN,25.8,NaN,27.7,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,RO,3.27,NaN,4.49,NaN,8.62,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,RS,11.75,NaN,15.61,NaN,15.92,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,SE,26.27,NaN,27.28,NaN,18.59,b
A,GE10,C10-C12,E_ITT2,PC_ENT,SI,20.52,NaN,26.07,NaN,19.77,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,SK,12.3,NaN,14.91,NaN,9.29,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,TR,8.41,NaN,9.31,NaN,9.38,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT,UK,20.47,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,AT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,BA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,BE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,BG,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,CY,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,CZ,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,DE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,DK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,EA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,EE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,EL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,ES,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,EU15,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,EU27_2020,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,EU28,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,FI,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,FR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,HR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,HU,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,IE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,IS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,IT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,LT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,LU,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,LV,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,ME,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,MK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,MT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,NL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,NO,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,PL,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,PT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,RO,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,RS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,SE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,SI,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,SK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,TR,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITT2,PC_ENT_CUSE,UK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,AT,10.1,NaN,10.21,NaN,11.14,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,BA,6.66,NaN,6.3,NaN,7.27,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,BE,24.72,NaN,,u,32.41,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,BG,1.92,NaN,3.09,NaN,3.31,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,CY,17.83,NaN,18.66,NaN,19.74,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,CZ,19.54,NaN,18.45,NaN,15.92,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,DE,12.24,NaN,15.61,NaN,13.32,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,DK,21.22,NaN,24.88,NaN,19.46,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,EA,12.11,NaN,14.14,NaN,14.83,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,EE,12.61,NaN,12.43,NaN,16.59,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,EL,,u,12.27,NaN,8.35,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,ES,,u,,u,21.08,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,EU15,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,EU27_2007,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,EU27_2020,11.85,NaN,13.79,NaN,14.36,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,EU28,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,FI,,u,,u,,u
A,GE10,C10-C12,E_ITUST2,PC_ENT,FR,9.98,NaN,7.63,b,7.03,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,HR,12.18,NaN,10.85,NaN,11.54,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,HU,13.22,NaN,11.96,NaN,9.22,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,IE,25.44,NaN,26.21,NaN,33.89,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,IS,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,IT,11.5,NaN,15.07,NaN,15.66,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,LT,15.17,NaN,13.02,NaN,11.97,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,LU,,u,,u,,u
A,GE10,C10-C12,E_ITUST2,PC_ENT,LV,11.43,NaN,14.66,NaN,6.63,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,ME,,u,9.74,NaN,22.26,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,MK,,u,,u,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,MT,17.61,NaN,15.41,NaN,23.69,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,NL,15.79,NaN,18.88,NaN,23.72,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,NO,17.08,NaN,23.88,NaN,22.86,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,PL,12.16,NaN,15.11,NaN,17.33,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,PT,16.7,NaN,22.06,NaN,26.75,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,RO,2.79,NaN,4.3,NaN,5.59,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,RS,9.35,NaN,13.82,NaN,10.45,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,SE,24.37,NaN,25.4,NaN,18.39,b
A,GE10,C10-C12,E_ITUST2,PC_ENT,SI,15.07,NaN,22.25,NaN,19.77,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,SK,11.05,NaN,13.81,NaN,8.13,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,TR,5.79,NaN,8.82,NaN,8.25,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT,UK,15.52,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,AT,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,BA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,BE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,BG,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,CY,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,CZ,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,DE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,DK,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,EA,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,EE,,NaN,,NaN,,NaN
A,GE10,C10-C12,E_ITUST2,PC_ENT_CUSE,EL,,NaN,,NaN,,NaN
