freq,product,nrg_cons,unit,tax,currency,geo,2016,2020,flag_2016,flag_2020
S,6000,MWH20-499,KWH,X_VAT,EUR,SK,0.13474999999999998,0.15439999999999998,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,EUR,TR,0.07669999999999999,0.0772,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,EUR,UA,,0.060200000000000004,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,EUR,UK,0.14805000000000001,,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,EUR,XK,0.0921,0.08215,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,AL,,12.83,NaN,e
S,6000,MWH20-499,KWH,X_VAT,NAC,AT,0.1221,0.13495000000000001,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,BA,0.16785,0.1774,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,BE,0.15339999999999998,0.15339999999999998,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,BG,0.19724999999999998,0.1847,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,CY,0.13905,0.1518,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,CZ,3.152,3.7336,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,DE,0.1734,0.2024,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,DK,0.7457,0.6463,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,EA,0.14755000000000001,,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,EE,0.09465000000000001,0.0916,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,EL,0.1573,0.1431,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,ES,0.14384999999999998,0.14695,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,FI,0.08360000000000001,0.08865,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,FR,0.11435000000000001,0.13455,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,GE,,0.18580000000000002,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,HR,0.79355,0.9131,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,HU,28.947,40.126000000000005,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,IE,0.1565,0.16535,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,IS,10.27045,11.315,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,IT,0.18059999999999998,0.16995,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,LI,,,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,LT,0.10250000000000001,0.10985,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,LU,0.10139999999999999,0.1168,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,LV,0.13225,0.1282,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,MD,1.87975,1.61215,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,ME,0.09040000000000001,0.09265000000000001,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,MK,6.33045,5.6387,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,MT,0.15675,0.15184999999999998,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,NL,0.12005,0.132,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,NO,0.7289,0.5361,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,PL,0.4653,0.58055,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,PT,0.1499,0.14195,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,RO,0.41090000000000004,0.57135,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,RS,8.7158,10.99295,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,SE,0.7005,0.81445,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,SI,0.10364999999999999,0.11560000000000001,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,SK,0.13474999999999998,0.15439999999999998,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,TR,0.25635,0.6144000000000001,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,UA,,1.84695,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,UK,0.12104999999999999,,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,NAC,XK,0.0921,0.08215,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,AL,,0.2017,NaN,e
S,6000,MWH20-499,KWH,X_VAT,PPS,AT,0.1144,0.11805,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,BA,0.1815,0.1771,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,BE,0.1427,0.1375,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,BG,0.2182,0.17525000000000002,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,CY,0.15725,0.16575,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,CZ,0.18305,0.195,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,DE,0.16770000000000002,0.1832,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,DK,0.0746,0.06509999999999999,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,EA,0.1438,0.15510000000000002,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,EE,0.13145,0.11415,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,EL,0.1906,0.173,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,ES,0.1617,0.1565,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,EU27_2020,,0.1567,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,FI,0.06875,0.0701,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,FR,0.1041,0.12359999999999999,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,HR,0.16745,0.18785000000000002,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,HU,0.1651,0.18015,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,IE,0.14305,0.137,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,IS,0.054849999999999996,0.0505,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,IT,0.184,0.17104999999999998,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,LT,0.17075,0.16115000000000002,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,LU,0.08595,0.09029999999999999,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,LV,0.19905,0.17365,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,ME,0.18585000000000002,0.1837,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,MK,0.24795,0.19905,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,MT,0.19540000000000002,0.17315,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,NL,0.1109,0.11395,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,NO,0.0564,0.0354,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,PL,0.1969,0.21665,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,PT,0.1921,0.16685,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,RO,0.18745,0.22355,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,RS,0.1604,0.17585,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,SE,0.058550000000000005,0.06155,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,SI,0.132,0.1375,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,SK,0.2067,0.1918,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,TR,0.15425,0.18685000000000002,NaN,NaN
S,6000,MWH20-499,KWH,X_VAT,PPS,UK,0.13125,,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,AL,,0.1244,NaN,e
S,6000,MWH2000-19999,KWH,I_TAX,EUR,AT,0.10185,0.1197,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,BA,0.07225,0.082,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,BE,0.11604999999999999,0.11925,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,BG,0.0879,0.09425,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,CY,0.12514999999999998,0.15860000000000002,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,CZ,0.07669999999999999,0.0986,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,DE,0.16985,0.1911,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,DK,0.2647,0.2323,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,EA,0.1278,0.13655,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,EE,0.09684999999999999,0.09035,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,EL,0.10125,0.0974,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,ES,0.10685,0.10164999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,EU27_2020,0.12104999999999999,0.13175,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,FI,0.0817,0.0851,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,FR,0.09204999999999999,0.099,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,GE,,0.05035,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,HR,0.0965,0.1067,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,HU,0.0942,0.11085,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,IE,0.11275,0.11545,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,IS,0.0619,0.0545,NaN,e
S,6000,MWH2000-19999,KWH,I_TAX,EUR,IT,0.15915,0.14529999999999998,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,LI,,,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,LT,0.09845000000000001,0.1026,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,LU,0.058499999999999996,0.07125000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,LV,0.12985000000000002,0.10485,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,MD,0.08335000000000001,0.08685000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,ME,0.0767,0.07955000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,MK,0.07289999999999999,0.085,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,MT,0.1288,0.12425,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,NL,0.0932,0.11854999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,NO,0.081,0.049100000000000005,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,PL,0.08775,0.1195,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,PT,0.12585000000000002,0.12405,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,RO,0.0842,0.11610000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,RS,0.06359999999999999,0.08875,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,SE,0.06805,0.06445000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,SI,0.08710000000000001,0.10445,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,SK,0.1179,0.1488,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,TR,0.07825,0.07719999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,UA,0.06485,0.06670000000000001,p,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,UK,0.14679999999999999,,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,EUR,XK,0.0761,0.06645000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,AL,,15.396,NaN,e
S,6000,MWH2000-19999,KWH,I_TAX,NAC,AT,0.10185,0.1197,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,BA,0.14129999999999998,0.16035,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,BE,0.11604999999999999,0.11925,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,BG,0.17195,0.18430000000000002,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,CY,0.12514999999999998,0.15860000000000002,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,CZ,2.0734,2.6087,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,DE,0.16985,0.1911,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,DK,1.97075,1.7317,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,EA,0.128,,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,EE,0.09684999999999999,0.09035,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,EL,0.10125,0.0974,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,ES,0.10685,0.10164999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,FI,0.0817,0.0851,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,FR,0.09204999999999999,0.099,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,GE,,0.17795,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,HR,0.7271000000000001,0.8045,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,HU,29.3442,38.9159,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,IE,0.11275,0.11545,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,IS,8.350200000000001,8.415,NaN,e
S,6000,MWH2000-19999,KWH,I_TAX,NAC,IT,0.15915,0.14529999999999998,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,LI,,,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,LT,0.09845000000000001,0.1026,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,LU,0.058499999999999996,0.07125000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,LV,0.12985000000000002,0.10485,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,MD,1.83805,1.71375,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,ME,0.0767,0.07955000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,MK,4.490550000000001,5.2423,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,MT,0.1288,0.12425,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,NL,0.0932,0.11854999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,NO,0.75205,0.5267999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,PL,0.3829,0.5307999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,PT,0.12585000000000002,0.12405,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,RO,0.37815,0.5617,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,RS,7.8268,10.4392,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,SE,0.6443,0.67505,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,SI,0.08710000000000001,0.10445,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,SK,0.1179,0.1488,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,TR,0.2615,0.61425,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,UA,1.835,2.04805,p,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,UK,0.12,,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,NAC,XK,0.0761,0.06645000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,AL,,0.2421,NaN,e
S,6000,MWH2000-19999,KWH,I_TAX,PPS,AT,0.0954,0.1047,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,BA,0.1528,0.16005,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,BE,0.1079,0.1069,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,BG,0.19025,0.17485,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,CY,0.14150000000000001,0.17315,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,CZ,0.12045,0.1363,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,DE,0.16425,0.17295,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,DK,0.19715,0.17445,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,EA,0.12475,0.1306,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,EE,0.13445000000000001,0.1126,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,EL,0.1227,0.11775,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,ES,0.12015,0.10825,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,EU27_2020,,0.1364,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,FI,0.06720000000000001,0.0673,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,FR,0.0838,0.09095,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,HR,0.15339999999999998,0.1655,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,HU,0.16735,0.17475,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,IE,0.10305,0.09565000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,IS,0.0446,0.03755,NaN,e
S,6000,MWH2000-19999,KWH,I_TAX,PPS,IT,0.16215000000000002,0.14629999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,LT,0.16405,0.15050000000000002,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,LU,0.049600000000000005,0.0551,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,LV,0.19545,0.14205,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,ME,0.1577,0.1577,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,MK,0.1758,0.18505,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,MT,0.16055,0.14165,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,NL,0.08615,0.10235,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,NO,0.0582,0.03475,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,PL,0.162,0.1981,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,PT,0.1613,0.1458,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,RO,0.17254999999999998,0.2198,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,RS,0.14405,0.16699999999999998,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,SE,0.053849999999999995,0.05105,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,SI,0.1109,0.1242,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,SK,0.1809,0.18485000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,TR,0.1573,0.18685000000000002,NaN,NaN
S,6000,MWH2000-19999,KWH,I_TAX,PPS,UK,0.13015,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,AL,,0.10364999999999999,NaN,e
S,6000,MWH2000-19999,KWH,X_TAX,EUR,AT,0.05695,0.0726,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,BA,0.06175,0.06820000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,BE,0.07680000000000001,0.07155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,BG,0.07225,0.0775,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,CY,0.09705,0.10944999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,CZ,0.062299999999999994,0.0716,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,DE,0.0674,0.07185,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,DK,0.06025,0.059649999999999995,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,EA,0.07050000000000001,0.0722,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,EE,0.06665,0.06185,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,EL,0.0721,0.07214999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,ES,0.08395,0.06505,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,EU27_2020,0.0689,0.07139999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,FI,0.05885,0.0616,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,FR,0.060950000000000004,0.06864999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,GE,,0.04265,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,HR,0.0726,0.0807,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,HU,0.06795,0.07715,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,IE,0.09285,0.0977,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,IS,0.05025,0.0484,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,IT,0.0791,0.08245,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,LI,,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,LT,0.0658,0.07385,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,LU,0.05145,0.0602,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,LV,0.0805,0.06805,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,MD,0.074,0.07344999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,ME,0.06425,0.06155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,MK,0.0618,0.07205,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,MT,0.1227,0.11685000000000001,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,NL,0.06135,0.06355,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,NO,0.04755,0.0303,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,PL,0.06675,0.07025,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,PT,0.0858,0.07205,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,RO,0.057499999999999996,0.0807,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,RS,0.04815,0.0679,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,SE,0.053849999999999995,0.0511,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,SI,0.05935,0.0733,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,SK,0.09375,0.0896,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,TR,0.06420000000000001,0.06315,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,UA,0.05355,0.0556,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,UK,0.09140000000000001,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,EUR,XK,0.06409999999999999,0.0579,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,AL,,12.83,NaN,e
S,6000,MWH2000-19999,KWH,X_TAX,NAC,AT,0.05695,0.0726,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,BA,0.12075,0.13335000000000002,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,BE,0.07680000000000001,0.07155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,BG,0.14129999999999998,0.15155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,CY,0.09705,0.10944999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,CZ,1.68525,1.89535,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,DE,0.0674,0.07185,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,DK,0.4485,0.4445,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,EA,0.07050000000000001,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,EE,0.06665,0.06185,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,EL,0.0721,0.07214999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,ES,0.08395,0.06505,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,FI,0.05885,0.0616,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,FR,0.060950000000000004,0.06864999999999999,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,GE,,0.1508,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,HR,0.5469999999999999,0.6087,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,HU,21.16525,27.097299999999997,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,IE,0.09285,0.0977,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,IS,6.7643,7.48,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,IT,0.0791,0.08245,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,LI,,,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,LT,0.0658,0.07385,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,LU,0.05145,0.0602,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,LV,0.0805,0.06805,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,MD,1.6322,1.44915,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,ME,0.06425,0.06155,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,MK,3.8056,4.44265,NaN,NaN
S,6000,MWH2000-19999,KWH,X_TAX,NAC,MT,0.1227,0.11685000000000001,NaN,NaN
