A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,LV	: 	0 	2.09 	12.64 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,ME	: 	: @C	: @C	: @C
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,MT	: 	3.31 	3.73 	4.74 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,NL	: 	5.40 	6.50 	15.64 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,NO	: 	2.55 	4.41 	7.94 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,PL	: 	2.33 	4.18 	4.93 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,PT	: 	3.55 	5.99 	2.88 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,RO	: 	0.17 	0.51 	0.64 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,RS	: 	0 	0.47 	4.83 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,SE	: 	1.85 	2.79 	12.54 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,SI	: 	14.10 	11.97 	11.66 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,SK	: 	1.08 	0 	3.92 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT,TR	: 	4.35 	2.80 	5.35 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,AT	: 	40.79 	35.80 	57.24 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,BA	: 	: @C	: @C	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,BE	: 	46.08 	27.93 	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,BG	: 	: u	18.03 	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,CY	: 	0 	20.58 	50.00 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,CZ	: 	48.12 	44.40 	40.42 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,DE	: 	25.47 	27.07 	39.42 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,DK	: 	38.13 	46.32 	45.60 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,EA	: 	32.45 	32.60 	38.21 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,EE	: 	42.77 	14.34 	32.38 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,EL	: 	44.40 	0 	15.71 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,ES	: 	: u	42.18 	34.55 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,EU27_2020	: 	34.28 	34.50 	39.76 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,FI	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,FR	: 	45.13 	: u	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,HR	: 	11.47 	41.64 	16.33 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,HU	: 	3.11 	12.83 	31.06 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,IE	: 	100.00 	22.44 	31.56 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,IT	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,LT	: 	: u	6.06 	20.34 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,LU	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,LV	: 	0 	26.49 	63.20 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,ME	: 	: 	: @C	: 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,MT	: 	25.20 	27.89 	28.73 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,NL	: 	35.82 	31.25 	49.15 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,NO	: 	65.73 	36.69 	34.53 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,PL	: 	75.80 	59.89 	75.77 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,PT	: 	32.68 	49.52 	31.50 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,RO	: 	9.26 	24.76 	24.90 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,RS	: 	0 	3.39 	33.73 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,SE	: 	23.30 	17.64 	33.54 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,SI	: 	80.27 	65.94 	53.26 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,SK	: 	20.94 	0 	21.46 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_AI_TANY,TR	: 	52.28 	72.17 	54.15 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,AT	: 	3.51 	4.86 	13.60 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,BA	: 	: @C	: @C	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,BE	: 	5.58 	5.37 	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,BG	: 	: u	1.60 	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,CY	: 	0 	1.05 	1.02 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,CZ	: 	3.96 	5.74 	7.70 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,DE	: 	2.68 	5.15 	8.69 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,DK	: 	3.62 	11.62 	12.88 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,EA	: 	2.91 	4.40 	7.38 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,EE	: 	2.46 	3.12 	9.15 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,EL	: 	2.96 	0 	2.03 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,ES	: 	: u	3.91 	5.40 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,EU27_2020	: 	2.65 	4.16 	6.70 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,FI	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,FR	: 	2.68 	: u	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,HR	: 	0.91 	3.71 	1.86 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,HU	: 	0.12 	0.54 	2.13 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,IE	: 	1.11 	7.22 	4.38 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,IT	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,LT	: 	: u	0.80 	4.56 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,LU	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,LV	: 	0 	2.09 	12.64 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,ME	: 	: @C	: @C	: @C
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,MT	: 	3.38 	3.84 	4.88 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,NL	: 	5.40 	6.50 	15.64 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,NO	: 	2.55 	4.41 	7.94 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,PL	: 	2.33 	4.23 	4.95 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,PT	: 	3.61 	5.99 	2.88 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,RO	: 	0.17 	0.52 	0.64 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,RS	: 	0 	0.47 	4.83 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,SE	: 	1.85 	2.79 	12.54 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,SI	: 	14.10 	12.33 	11.66 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,SK	: 	1.13 	0 	3.97 
A,GE10,C22_C23,E_AI_P1GE2,PC_ENT_IUSE,TR	: 	4.42 	2.84 	5.35 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,AT	: 	1.48 	2.60 	7.43 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,BA	: 	: @C	0 	: @C
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,BE	: 	3.59 	3.31 	13.37 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,BG	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,CY	: 	0 	0 	1.02 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,CZ	: 	1.19 	2.08 	3.53 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,DE	: 	0.75 	1.93 	3.22 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,DK	: 	2.17 	6.38 	3.41 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,EA	: 	1.29 	1.96 	3.13 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,EE	: 	0 	1.51 	5.30 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,EL	: 	2.37 	0 	1.99 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,ES	: 	: u	2.23 	3.40 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,EU27_2020	: 	1.19 	1.77 	2.84 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,FI	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,FR	: 	2.19 	: u	1.33 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,HR	: 	0 	2.80 	0.81 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,HU	: 	0 	0 	0.53 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,IE	: 	0 	7.22 	1.25 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,IT	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,LT	: 	: u	0.80 	1.52 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,LU	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,LV	: 	0 	1.26 	6.94 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,ME	: 	: @C	: @C	: @C
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,MT	: 	0 	0 	2.64 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,NL	: 	3.02 	2.27 	8.72 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,NO	: 	1.07 	1.76 	1.36 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,PL	: 	1.30 	1.25 	2.08 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,PT	: 	2.88 	2.36 	1.20 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,RO	: 	0.17 	0.34 	0.45 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,RS	: 	0 	0 	0 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,SE	: 	1.33 	1.54 	5.47 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,SI	: 	8.43 	5.54 	4.43 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,SK	: 	0.22 	0 	1.22 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT,TR	: 	3.62 	1.75 	3.44 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,AT	: 	17.16 	19.15 	31.26 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,BA	: 	: @C	0 	: @C
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,BE	: 	29.64 	17.23 	38.25 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,BG	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,CY	: 	0 	0 	50.00 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,CZ	: 	14.54 	16.22 	18.70 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,DE	: 	7.09 	10.17 	14.58 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,DK	: 	22.88 	25.43 	12.06 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,EA	: 	14.48 	14.60 	16.26 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,EE	: 	0 	7.17 	19.12 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,EL	: 	36.01 	0 	15.71 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,ES	: 	: u	24.03 	21.85 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,EU27_2020	: 	15.50 	14.77 	16.96 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,FI	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,FR	: 	37.27 	: u	8.80 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,HR	: 	0 	31.43 	7.10 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,HU	: 	0 	0 	8.36 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,IE	: 	0 	22.44 	9.12 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,IT	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,LT	: 	: u	6.06 	6.78 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,LU	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,LV	: 	0 	15.97 	34.72 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,ME	: 	: 	: @C	: 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,MT	: 	0 	0 	15.99 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,NL	: 	20.02 	10.92 	27.39 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,NO	: 	27.59 	14.62 	5.92 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,PL	: 	42.15 	17.95 	31.89 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,PT	: 	26.48 	19.52 	13.13 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,RO	: 	9.26 	16.48 	17.71 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,RS	: 	0 	0 	0 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,SE	: 	16.72 	9.72 	14.62 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,SI	: 	48.01 	30.50 	20.24 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,SK	: 	4.19 	0 	6.66 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_AI_TANY,TR	: 	43.57 	45.17 	34.85 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,AT	: 	1.48 	2.60 	7.43 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,BA	: 	: @C	0 	: @C
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,BE	: 	3.59 	3.31 	13.37 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,BG	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,CY	: 	0 	0 	1.02 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,CZ	: 	1.20 	2.10 	3.56 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,DE	: 	0.75 	1.94 	3.22 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,DK	: 	2.17 	6.38 	3.41 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,EA	: 	1.30 	1.97 	3.14 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,EE	: 	0 	1.56 	5.40 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,EL	: 	2.40 	0 	2.03 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,ES	: 	: u	2.23 	3.42 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,EU27_2020	: 	1.20 	1.78 	2.86 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,FI	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,FR	: 	2.21 	: u	1.33 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,HR	: 	0 	2.80 	0.81 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,HU	: 	0 	0 	0.57 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,IE	: 	0 	7.22 	1.27 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,IT	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,LT	: 	: u	0.80 	1.52 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,LU	: 	: u	: u	: u
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,LV	: 	0 	1.26 	6.94 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,ME	: 	: @C	: @C	: @C
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,MT	: 	0 	0 	2.71 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,NL	: 	3.02 	2.27 	8.72 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,NO	: 	1.07 	1.76 	1.36 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,PL	: 	1.30 	1.27 	2.08 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,PT	: 	2.92 	2.36 	1.20 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,RO	: 	0.17 	0.35 	0.45 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,RS	: 	0 	0 	0 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,SE	: 	1.33 	1.54 	5.47 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,SI	: 	8.43 	5.70 	4.43 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,SK	: 	0.23 	0 	1.23 
A,GE10,C22_C23,E_AI_P1GE3,PC_ENT_IUSE,TR	: 	3.68 	1.78 	3.44 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,AT	2.03 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,BA	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,BE	1.07 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,BG	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,CY	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,CZ	0.98 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,DE	1.14 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,DK	5.37 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,EA	0.98 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,EE	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,EL	1.00 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,ES	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,EU27_2020	0.92 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,FI	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,FR	: @C	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,HR	: @C	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,HU	0.23 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,IE	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,IT	0.12 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,LT	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,LU	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,LV	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,ME	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,MK	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,MT	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,NL	3.48 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,NO	0.56 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,PL	0.44 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,PT	3.52 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,RO	0.18 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,RS	2.97 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,SE	3.45 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,SI	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,SK	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT,TR	1.78 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,AT	21.28 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,BA	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,BE	35.23 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,BG	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,CY	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,CZ	17.37 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,DE	13.48 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,DK	20.65 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,EA	10.72 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,EE	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,EL	19.71 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,ES	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,EU27_2020	11.82 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,FI	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,FR	: @C	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,HR	: @C	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,HU	8.76 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,IE	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,IT	1.21 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,LT	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,LU	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,LV	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,MT	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,NL	27.53 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,NO	7.46 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,PL	15.14 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,PT	30.90 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,RO	16.60 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,RS	60.39 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,SE	30.65 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,SI	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,SK	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_AI_TANY,TR	39.70 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,AT	2.03 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,BA	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,BE	1.07 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,BG	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,CY	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,CZ	1.00 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,DE	1.14 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,DK	5.37 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,EA	0.99 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,EE	0 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,EL	1.04 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,ES	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,EU27_2020	0.92 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,FI	: u	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,FR	: @C	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,HR	: @C	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,HU	0.25 	: 	: 	: 
A,GE10,C22_C23,E_AI_PBA,PC_ENT_IUSE,IE	0 	: 	: 	: 
